,distance,fl_day,week_num,departures_performed,payload,passengers,freight,air_time,aircraft_type,distance_group,arr_delay,sdomt_gallons,tdomt_gallons,sdomt_cost,tdomt_cost,Year,mkt_unique_carrier_DL,mkt_unique_carrier_UA,mkt_unique_carrier_WN,origin_city_Charlotte,origin_city_Chicago,origin_city_Dallas/Fort Worth,origin_city_Denver,origin_city_Detroit,origin_city_Houston,origin_city_Las Vegas,origin_city_Los Angeles,origin_city_Minneapolis,origin_city_New York,origin_city_Newark,origin_city_Phoenix,origin_city_San Francisco,origin_city_Seattle,origin_city_Washington,dest_city_Charlotte,dest_city_Chicago,dest_city_Dallas/Fort Worth,dest_city_Denver,dest_city_Detroit,dest_city_Houston,dest_city_Las Vegas,dest_city_Los Angeles,dest_city_Minneapolis,dest_city_New York,dest_city_Orlando,dest_city_Phoenix,dest_city_San Francisco,dest_city_Seattle,dest_city_Washington,dep_time_of_day_evening,dep_time_of_day_morning,dep_time_of_day_overnight,arr_time_of_day_evening,arr_time_of_day_morning,arr_time_of_day_overnight
35685,1947.0,6,3,48.5,1889300.0,6700.5,11479.5,10494.5,614.0,4.0,-31.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35689,1927.0,0,2,19.0,757812.0,2799.0,2268.0,5014.5,614.0,4.0,8.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35690,606.0,1,2,3.0,147270.0,397.0,465.0,286.0,656.0,2.0,-23.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35704,1276.0,6,1,18.5,628100.0,2494.0,2105.0,3230.5,612.0,3.0,-25.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35708,1416.0,1,2,38.0,1262785.0,3586.0,1016.0,8069.0,698.0,3.0,-36.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35715,414.0,0,4,136.0,4705600.0,16224.0,22576.0,9769.0,612.0,1.0,-3.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
35721,334.0,3,2,34.0,1477500.0,4721.0,187.0,1932.0,634.0,1.0,5.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35724,1020.0,0,4,4.0,161580.0,600.0,79.0,581.0,608.0,3.0,-10.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35738,1589.0,2,4,6.5,354775.0,1080.5,1026.5,1233.5,622.0,4.0,-13.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35746,602.0,2,3,91.0,3148600.0,10925.0,1489.0,7452.0,612.0,2.0,12.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35747,1024.0,0,2,89.0,1769854.0,5255.0,0.0,14087.0,673.0,3.0,-44.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
35748,1075.0,3,2,12.5,233060.0,695.0,0.0,1671.5,638.0,3.0,239.0,6214610.8,6214610.8,12885113.2,12885113.2,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35756,602.0,4,3,10.0,452795.0,1548.0,2101.0,857.0,694.0,2.0,9.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35757,641.0,1,1,53.0,2261800.0,7082.5,1298.0,4578.0,698.0,2.0,-14.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35760,337.0,1,3,4.0,54000.0,85.0,0.0,302.0,673.0,1.0,-19.0,6214610.8,6214610.8,12885113.2,12885113.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35761,1428.0,3,3,4.0,173600.0,618.5,410.0,875.0,614.0,3.0,-43.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35763,602.0,1,5,36.0,1159200.0,4579.0,8515.0,3203.0,619.0,2.0,-8.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35784,236.0,1,4,155.0,5261000.0,15604.0,14553.0,6687.5,619.0,1.0,-15.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35787,606.0,3,3,156.0,3401268.0,8043.0,0.0,13260.0,673.0,2.0,-4.0,5327632.2,5327632.2,7937670.4,7937670.4,2018,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35788,888.0,4,1,28.0,971225.0,3584.0,2537.0,3166.5,614.0,2.0,21.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35794,957.0,3,1,23.0,1144480.0,4168.0,353.0,3119.0,694.0,2.0,-15.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35801,2475.0,0,2,1.0,136200.0,309.0,31814.0,349.0,699.0,5.0,-35.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35805,247.0,4,3,161.0,3253810.0,9560.0,0.0,7683.0,638.0,1.0,-3.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35809,214.0,2,3,213.0,4066596.0,6460.5,0.0,9406.5,677.0,1.0,13.0,5327632.2,5327632.2,7937670.4,7937670.4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35810,404.0,1,1,86.5,3117600.0,10255.0,11367.5,5370.5,612.0,1.0,27.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
35820,1587.0,6,4,20.5,1136348.0,4192.0,5661.0,4542.0,623.0,4.0,-11.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35830,1444.0,3,1,84.0,2906400.0,11312.0,0.0,16506.0,612.0,3.0,-17.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35833,651.0,6,4,90.0,3114000.0,9377.0,30287.0,9073.0,612.0,2.0,-15.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
35852,370.0,1,5,148.0,2943128.0,8947.0,0.0,8467.0,673.0,1.0,-9.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35859,731.0,5,4,1.0,98335.0,150.0,420.0,125.0,656.0,2.0,-19.0,147684843.4,149458650.6,284064640.2,288453038.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35862,337.0,2,3,11.0,385857.0,1274.0,1227.0,700.0,622.0,1.0,-25.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
35868,224.0,1,3,20.0,746550.0,2084.0,1212.0,869.5,655.0,1.0,234.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35869,337.0,5,3,213.0,4235718.0,12695.0,0.0,12010.0,673.0,1.0,10.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35871,500.0,3,1,2.0,79000.0,228.0,0.0,166.0,694.0,2.0,-7.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35878,1452.0,4,1,9.0,414130.0,1120.0,733.0,1894.0,612.0,3.0,-7.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35880,414.0,6,2,18.0,742113.0,2578.5,53.0,1295.0,694.0,1.0,-15.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35884,912.0,0,1,41.5,1960500.0,5742.5,1420.5,4683.0,699.0,2.0,-4.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35885,591.0,4,3,89.0,3079400.0,10739.0,10944.0,7903.0,612.0,2.0,-12.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35891,236.0,2,2,236.0,8165600.0,22726.0,28317.0,9565.0,612.0,1.0,52.0,156295770.8,156532592.0,293397830.2,293803944.4,2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35903,862.0,2,1,8.5,259246.0,826.0,51.5,962.5,698.0,2.0,1.0,115001515.0,115971276.2,191543386.6,193359267.6,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35909,936.0,4,3,5.0,191900.0,599.0,13.0,705.0,698.0,2.0,-15.0,162609079.0,163140817.6,264949334.8,265791415.6,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
